titulo;precio;esb2b;business_Score;transporte;marca;url;categoria;fecha
Legrand 093058 Essentiel Spécial Tableau Électrique Équipé pour Logement T5;299.0;false;0.0096178509;;michaud;https://www.manomano.fr/catalogue/p/legrand-093058-essentiel-special-tableau-electrique-equipe-pour-logement-t5-25566796?model_id=25547688;cuadros;2020-12-15
HAGER Gamma Tableau électrique prééquipé 4 rangées 4ID 40A 14 disjoncteurs;299.0;false;0.0095973158;;michaud;https://www.manomano.fr/catalogue/p/hager-gamma-tableau-electrique-preequipe-4-rangees-4id-40a-14-disjoncteurs-25566817?model_id=25547709;cuadros;2020-12-15
TABLEAU ÉLECTRIQUE LEGRAND 3 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ ( LEG3R) PORTE OFFERTE;339.0;false;0.009528844;4.55;thomson;https://www.manomano.fr/catalogue/p/tableau-electrique-legrand-3-rangee-equipe-et-pre-cable-leg3r-porte-offerte-26113680?model_id=26094571;cuadros;2020-12-15
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T3 avec chauffage électrique ABB 2412199;452.92;false;0.0076005132;;hager;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t3-avec-chauffage-electrique-abb-2412199-15642551;cuadros;2020-12-15
Tableau électrique  pré équipé 3 rangées 39 modules 4ID + 13 disjoncteurs NALTO;142.0;false;0.0073895854;9.99;zenitech;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-nalto-3-rangees-13980782;cuadros;2020-12-15
Embouts x2 ebcp 35/16 1 noir +;20.25;false;0.007335727;9.99;legrand;https://www.manomano.fr/catalogue/p/embouts-x2-ebcp-35-16-1-noir-9005786;cuadros;2020-12-15
CONNECTEUR CBS/CT 150 MICHAUD K324;4.89;false;0.0069913792;;hager;https://www.manomano.fr/catalogue/p/connecteur-cbs-ct-150-michaud-k324-18803343?model_id=18801345;cuadros;2020-12-15
SIEMENS - Tableau électrique pré-équipé 2 rangées 26 modules 8 disjoncteurs 2 interrupteurs différentiels NFC 15-100;169.0;false;0.0069200584;;siemens;https://www.manomano.fr/catalogue/p/siemens-tableau-electrique-pre-equipe-2-rangees-26-modules-8-disjoncteurs-2-interrupteurs-differentiels-nfc-15-100-3035424;cuadros;2020-12-15
Coffret pré-câblé 2 rangées - HQ215796 / ABB;166.85;false;0.0063379658;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-cable-2-rangees-hq215796-abb-8616437;cuadros;2020-12-15
Tableau électrique Pré-Câblé 1 rangée - Rénovation / Schneider;167.99;false;0.004412608;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-renovation-schneider-12552182;cuadros;2020-12-15
Tableau electrique Pré Cablé Schneider Electric surface supérieur a 100 m2 (T6 et plus);482.99;false;0.0043412077;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-schneider-surface-superieur-a-100-m2-t6-et-plus-187219;cuadros;2020-12-15
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T1/T2 sans chauffage électrique ABB 2410482;396.19;false;0.0042400907;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t1-t2-sans-chauffage-electrique-abb-2410482-15642553;cuadros;2020-12-15
Tableau Électrique Pré Câblé 1 rangée NF NALTO 1 ID + 5 Disjoncteurs;73.5;false;0.0040677632;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-1-rangee-nf-nalto-1-id-5-disjoncteurs-17131039?model_id=17130856;cuadros;2020-12-15
Tableau équipé 3 rangées (KIT3RT5);317.99;false;0.0039495682;;legrand;https://www.manomano.fr/catalogue/p/legrand-leg93010-tableau-pre-equipe-3-rangees-804308;cuadros;2020-12-15
Tableau équipé 1 Rangée LEGRAND (KIT1R);127.26;false;0.0038342345;6.88;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-1-rangee-legrand-4412923;cuadros;2020-12-15
Coffret VDI Hager semi-équipé 2R-26M. Gr.3;199.4;false;0.0037694589;;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-hager-semi-equipe-2r-26m-gr1-55315;cuadros;2020-12-15
MANCHON DEMONTABLE PERF.6-50M DENUD.6-50M MICHAUD K092;12.05;false;0.003603346;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-demontable-perf6-50m-denud6-50m-michaud-k092-7673522;cuadros;2020-12-15
Coffret électrique 2 rangées prééquipé 8 disj. auto et 2 inter. diff. - Thomson;103.99;false;0.003532736;;thomson;https://www.manomano.fr/catalogue/p/coffret-electrique-2-rangees-preequipe-8-disj-auto-et-2-inter-diff-thomson-11019081;cuadros;2020-12-15
Tableau de commande automatique de chauffe-eau - 2 disjoncteurs + 1 contacteur;113.6;false;0.0034860048;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-chauffe-eau-164266;cuadros;2020-12-15
Coffret pré-équipé 4R avec protections + platine disjoncteur EDF 15-45A 500mA pour T4/T5 avec chauffage électrique ABB 2412671;471.83;false;0.0034710109;;abb;https://www.manomano.fr/catalogue/p/coffret-pre-equipe-4r-avec-protections-platine-disjoncteur-edf-15-45a-500ma-pour-t4-t5-avec-chauffage-electrique-abb-2412671-15642552;cuadros;2020-12-15
BORNE CIBE NUE ERDF MICHAUD N168;85.96;false;0.003440878;9.99;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-nue-erdf-michaud-n168-2497445;cuadros;2020-12-15
Michaud P240 - NEUTRE COUTEAU TAILLE 00;8.51;false;0.0034047646;4.10;michaud;https://www.manomano.fr/catalogue/p/michaud-p240-neutre-couteau-taille-00-3901084;cuadros;2020-12-15
Coffret T1/T2 26 modules Blanc équpé de 8 disjoncteurs et 2 inter. diff. livré avec accessoires - Zenitech;112.99;false;0.0033778493;;zenitech;https://www.manomano.fr/catalogue/p/coffret-t1-t2-26-modules-blanc-equpe-de-8-disjoncteurs-et-2-inter-diff-livre-avec-accessoires-2936929;cuadros;2020-12-15
TABLEAU ÉLECTRIQUE HAGER 3 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ (HAG3R) PORTE OFFERTE;309.0;false;0.0033548542;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-hager-3-rangee-equipe-et-pre-cable-hag3r-porte-offerte-26113693?model_id=26094584;cuadros;2020-12-15
HAGER Coffret VDI basique semi-équipé 2R-20M. Gr.1 (TN402);99.0;true;0.0033497901;7.00;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-hager-basique-semi-equipe-2r-20m-gr1-55316;cuadros;2020-12-15
HAGER Gamma Tableau électrique prééquipé 1 rangée 1ID 63A 6 disjoncteurs;109.0;false;0.0033493246;5.00;hager;https://www.manomano.fr/catalogue/p/hager-gamma-tableau-electrique-preequipe-1-rangee-1id-63a-6-disjoncteurs-25566811?model_id=25547703;cuadros;2020-12-15
TROUSSE 4 EBCP 6-35/16 3N+1B L190 MICHAUD P673;28.25;false;0.0033464767;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-4-ebcp-6-35-16-3n-1b-l190-michaud-p673-18960087?model_id=18958089;cuadros;2020-12-15
Coffret Chauffe-Eau Pré-cablé 4 modules NALTO;41.5;false;0.0033196504;9.90;nalto;https://www.manomano.fr/catalogue/p/coffret-chauffe-eau-pre-cable-4-modules-nalto-17026230?model_id=17026047;cuadros;2020-12-15
Coffret de communication (sans répartiteur) Basique Grade 2 TV - 18 modules / Legrand;112.25;false;0.0032572146;3.99;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-basique-4-rj45-stp-drivia18-legrand-418247-3813886;cuadros;2020-12-15
Chargeur 2 prises usb 2x500ma OTIO 510002;15.5;false;0.0032340119;9.99;otio;https://www.manomano.fr/catalogue/p/coffret-12-modules-blanc-equipe-177517?model_id=2010050;cuadros;2020-12-15
Tableau pré câblé General Electric 9 disj. et 2 interrupteurs diff;159.59;false;0.003142081;10.20;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-pre-cable-general-electric-9-disjoncteurs-et-2-id-1076735;cuadros;2020-12-15
COFFRET C/C BIPO 90A TAILLE 00 MICHAUD P053;31.51;false;0.0031370171;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-c-c-bipo-90a-taille-00-michaud-p053-7673569;cuadros;2020-12-15
Tableau équipé 4 Rangées LEGRAND (KIT4R);416.33;false;0.0016787977;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-4-rangees-legrand-4412924;cuadros;2020-12-15
Tableau pré-équipé spécial T6;660.0;false;0.0009159926;;legrand;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-special-t6-4581939;cuadros;2020-12-15
Tableau electrique Pré Cablé Hager surface supérieur a 100 m2 (T6 et plus);509.25;false;0.0008476542;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-surface-superieur-a-100-m2-t6-et-plus-187221;cuadros;2020-12-15
Tableau électrique équipé spécial pour extension cuisine-cellier (093061);214.63;false;0.0007810836;;legrand;https://www.manomano.fr/catalogue/p/coffret-equipe-pre-cable-drivia-4114218?model_id=3998625;cuadros;2020-12-15
Tableau électrique équipé spécial pour logement T5 (093058);453.59;false;0.0007544846;;legrand;https://www.manomano.fr/catalogue/p/legrand-leg93058-t5-essentiel-5964936;cuadros;2020-12-15
Tableau électrique pré équipé 2 rangées 26 modules 2ID + 7 disjoncteurs NALTO;76.0;false;0.0007524065;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-nalto-2-rangees-13980780;cuadros;2020-12-15
Tableau electrique Pré Cablé Schneider Electric surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);367.49;false;0.0006531127;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-schneider-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-187215;cuadros;2020-12-15
Tableau électrique pré-cablé Legrand complet Studio - T1 - T1bis jusqu'a 35m2;209.99;false;0.0005935182;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-legrand-complet-studio-t1-t1bis-jusqua-35m2-1183076;cuadros;2020-12-15
Tableau electrique Pré Cablé Schneider Electric jusqu'a 35 m2 (T1 / T1bis);230.99;false;0.0005365818;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-jusqua-35-m2-t1-t1bis-185535;cuadros;2020-12-15
Tableau électrique pré-équipé 3 rangées 39 modules 10 disjoncteurs 3 interrupteurs différentiels + prise 2P + T - SIEMENS;240.97;false;0.0005294044;;siemens;https://www.manomano.fr/catalogue/p/siemens-tableau-electrique-pre-equipe-3-rangees-39-modules-10-disjoncteurs-3-interrupteurs-differentiels-prise-2p-t-1950811;cuadros;2020-12-15
Tableau électrique équipé spécial pour logement T4 (093057);466.11;false;0.0005241555;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-equipe-special-pour-logement-t4-legrand-93057-4581937;cuadros;2020-12-15
Tableau électrique pré-équipé 1 rangee;143.99;false;0.0005237103;7.05;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-1-rangee-978176;cuadros;2020-12-15
Tableau électrique Pré-Câblé 3 rangées - Rénovation / Schneider;299.99;false;0.000506448;;SCHNEIDER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-3-rangees-renovation-schneider-12552184;cuadros;2020-12-15
Tableau pré-équipé spécial T3;298.8;false;0.0004108499;7.05;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-essentiel-special-pour-logement-t3-3354281;cuadros;2020-12-15
Tableau équipé 3 Rangées LEGRAND (KIT3R);416.33;false;0.0003975457;;legrand;https://www.manomano.fr/catalogue/p/tableau-equipe-3-rangees-legrand-4412922;cuadros;2020-12-15
COFFRET VDI PAP OPTIMUM AUTO DRIVIA18 LEGRAND 418264;1982.21;false;0.0003620579;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-optimum-auto-drivia18-legrand-418264-3813892;cuadros;2020-12-15
CLE DE MAINTIEN CBS/RDP MICHAUD K004;7.37;false;0.0003533817;9.99;michaud;https://www.manomano.fr/catalogue/p/cle-de-maintien-cbs-rdp-michaud-k004-18960195?model_id=18958197;cuadros;2020-12-15
Option chauffe-eau électrique pour tableau Hager complet;78.23;false;0.0003455078;3.99;hager;https://www.manomano.fr/catalogue/p/option-chauffe-eau-electrique-pour-tableau-hager-complet-187224;cuadros;2020-12-15
TROUSSE 2 EBCP 6-35/16 1N+1B L235 MICHAUD P648;14.64;false;0.0003305085;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-2-ebcp-6-35-16-1n-1b-l235-michaud-p648-7673621;cuadros;2020-12-15
Coffret Basique Grade 2 TV - TV sur RJ Ready - 413248 - Legrand;128.47;true;0.0003278257;6.00;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-4rj45-stp-2tv-drivia13-legrand-413248-3855693;cuadros;2020-12-15
COFFRET S20 NU SERRURE RECT. MICHAUD N001;75.21;false;0.0003139232;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-s20-nu-serrure-rect-michaud-n001-7673558;cuadros;2020-12-15
Tableau pré-équipé spécial logement T1/T2;259.67;false;0.0003129198;7.05;legrand;https://www.manomano.fr/catalogue/p/tableau-pre-equipe-special-logement-t1-t2-4581935;cuadros;2020-12-15
Tableau electrique Pré Cablé Legrand surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);372.75;false;0.000307772;;legrand;https://www.manomano.fr/catalogue/p/prise-rj45-cat6-complet-celiane-blanc-321373;cuadros;2020-12-15
Coffret électrique pré-équipé 1 rangée 13 modules pour extension - Zenitech;41.99;false;0.0002905498;2.50;zenitech;https://www.manomano.fr/catalogue/p/coffret-electrique-pre-equipe-1-rangee-13-modules-pour-extension-zenitech-17232162?model_id=17231963;cuadros;2020-12-15
Tableau electrique Pré Cablé Legrand surface supérieur a 100 m2 (T6 et plus);467.25;false;0.0002755789;;legrand;https://www.manomano.fr/catalogue/p/prise-telephone-complet-celiane-blanc-342070;cuadros;2020-12-15
TROUSSE 2 EBCP 10-35/25 1N+1B L190 MICHAUD P649;20.13;false;0.0002689891;9.99;michaud;https://www.manomano.fr/catalogue/p/trousse-2-ebcp-10-35-25-1n-1b-l190-michaud-p649-7673622;cuadros;2020-12-15
Tableau electrique Pré Câblé Hager jusqu'a 35 m2 (T1 / T1bis);229.95;false;0.0002666492;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-jusqua-35-m2-t1-t1bis-1791034;cuadros;2020-12-15
HAGER TN435 - COFFRET VDI SEMI-ÉQUIPÉ 2R- 36 MODULES+PLATINE GRADE 3TV;600.0;false;0.0002622967;12.00;hager;https://www.manomano.fr/catalogue/p/coffret-vdi-2-rangees-36-modules-platine-grade-3tv-tn435-6416714;cuadros;2020-12-15
Pack Tableau Électrique IP30 12 Modules + 5 Disjoncteurs + Interrupteur Différentiel  Blanc -  Blanc;65.99;false;0.000254014;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/pack-tableau-electrique-ip30-12-modules-5-disjoncteurs-interrupteur-differentiel-blanc-12279265;cuadros;2020-12-15
Kits DRIVIA - Offre coffret Drivia 13 modules 2 rangées (KIT13M2R);388.95;false;0.0002455471;;legrand;https://www.manomano.fr/catalogue/p/kits-drivia-14625532;cuadros;2020-12-15
Prêt à poser DRIVIA multimédia Double Play - 18 modules / Legrand;478.7;false;0.0002431154;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-double-play-drivia18-legrand-418261-3813889;cuadros;2020-12-15
C/C UNIPOLAIRE 60A EDF AVEC PATTE SOLIDAIRE MICHAUD P177;12.94;false;0.0002385239;9.99;michaud;https://www.manomano.fr/catalogue/p/c-c-unipolaire-60a-edf-avec-patte-solidaire-michaud-p177-18960046?model_id=18958048;cuadros;2020-12-15
EBCP 6-35/16 NOIR L235 MICHAUD P446;7.12;false;0.0002299164;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-noir-l235-michaud-p446-7673444;cuadros;2020-12-15
Coffret Basique Grade 2 TV - TV sur RJ Ready - 413247 - Legrand;86.54;false;0.0002264298;6.00;legrand;https://www.manomano.fr/catalogue/p/coffret-basique-4-rj45-stp-drivia13-legrand-413247-3855692;cuadros;2020-12-15
Tableau électrique encastrable (7 disjoncteurs + 1 ID);111.1;false;0.0002064566;10.20;GE ÉVOLUE EN AEG;https://www.manomano.fr/catalogue/p/tableau-electrique-montage-encastre-7-disjoncteurs-1-id-8331469;cuadros;2020-12-15
Embouts x4 ebcp 35/25 3 noirs+;42.46;false;0.0002046763;3.99;CAHORS;https://www.manomano.fr/catalogue/p/embouts-x4-ebcp-35-25-3-noirs-9005785;cuadros;2020-12-15
COFFRET C/C 60A TETRA. MICHAUD P074;39.49;false;0.0001884481;9.99;michaud;https://www.manomano.fr/catalogue/p/coffret-c-c-60a-tetra-michaud-p074-7673575;cuadros;2020-12-15
Coffret basique double play 4 rj45 stp + 2tv drivia18;354.9;false;0.0001874751;;legrand;https://www.manomano.fr/catalogue/p/basique-dp-4-rj45-2tv-drivia18-legrand-418250-3813888;cuadros;2020-12-15
Coffret précâblé 3 rangées 36 modules équipé de 3 Inter diff 40A 30mA + 12 disjoncteurs avec délesteur ABB 1SLM004170A3007;263.81;false;0.0001830568;;abb;https://www.manomano.fr/catalogue/p/coffret-precable-3-rangees-36-modules-equipe-de-3-inter-diff-40a-30ma-12-disjoncteurs-avec-delesteur-abb-1slm004170a3007-15642572;cuadros;2020-12-15
CONNECTEUR CB2p/CT 150 A PERFO. MICHAUD K390;20.2;false;0.0001810562;9.99;michaud;https://www.manomano.fr/catalogue/p/connecteur-cb2p-ct-150-a-perfo-michaud-k390-7673552;cuadros;2020-12-15
Prêt à poser coffret multimédia Triple Play Gigabit DRIVIA 18 TV sur RJ Ready (418262);761.01;false;0.0001745529;;legrand;https://www.manomano.fr/catalogue/p/coffre-tvdi-pap-triple-play-drivia18-legrand-418262-3813890;cuadros;2020-12-15
Tableau Électrique Pré Équipé 3 rangées 3 ID + 10 Disjoncteurs NF NALTO;164.5;false;0.0001702903;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-3-rangees-3-id-10-disjoncteurs-nf-nalto-17131036?model_id=17130853;cuadros;2020-12-15
Tableau Électrique Pré Câblé 2 rangées 2 ID + 8 Disjoncteurs NF NALTO;142.5;false;0.0001662913;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-2-rangees-2-id-8-disjoncteurs-nf-nalto-17131041?model_id=17130858;cuadros;2020-12-15
EMBOUT TRIPLE SORTIE DE DISJONCTEUR MICHAUD P115;24.3;false;0.0001620561;9.99;michaud;https://www.manomano.fr/catalogue/p/embout-triple-sortie-de-disjoncteur-michaud-p115-7673580;cuadros;2020-12-15
Tableau Électrique Pré Équipé 2 rangées 1 ID + 7 Disjoncteurs NF NALTO;115.5;false;0.0001597557;9.90;nalto;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-equipe-2-rangees-1-id-7-disjoncteurs-nf-nalto-17131035?model_id=17130852;cuadros;2020-12-15
EBCP 6-35/16 BLEU L235 MICHAUD P447;7.12;false;0.0001583827;9.99;michaud;https://www.manomano.fr/catalogue/p/ebcp-6-35-16-bleu-l235-michaud-p447-7673445;cuadros;2020-12-15
EBCP 6-35/16 NOIR L500 MICHAUD P222;12.03;false;0.000152921;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p222-michaud-p222-embout-ebcp-6-35-16-noir-l500-18922205?model_id=18920207;cuadros;2020-12-15
Tableau electrique Pré Cablé Hager surface entre 35 m2 et 100 m2 (T1bis et jusqu'à T5);418.95;false;0.0001527169;;hager;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-hager-surface-entre-35-m2-et-100-m2-t1bis-et-jusqua-t5-187218;cuadros;2020-12-15
CLE GAZ Carré 14 Triangle 11 Plat 9x4 MICHAUD P091;3.37;false;0.0001479896;9.99;michaud;https://www.manomano.fr/catalogue/p/cle-gaz-carre-14-triangle-11-plat-9x4-michaud-p091-7673576;cuadros;2020-12-15
BORNE CIBE MONO 60A A4D2 MICHAUD CB305;178.05;false;0.0001430578;9.99;michaud;https://www.manomano.fr/catalogue/p/borne-cibe-mono-60a-a4d2-michaud-cb305-18960219?model_id=18958221;cuadros;2020-12-15
Tableau pré-équipé Evolué logement T4;534.0;false;0.000135983;8.35;legrand;https://www.manomano.fr/catalogue/p/legrand-tableau-electrique-equipe-precable-evolue-special-pour-logement-t4-4581944;cuadros;2020-12-15
MANCHON PREISOLE MJPB 25-16 MICHAUD K040;2.23;false;0.0001350559;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-25-16-michaud-k040-18959890?model_id=18957892;cuadros;2020-12-15
EBCP 6-35/16 BLEU L500 MICHAUD P223;11.93;false;0.0001329149;9.99;michaud;https://www.manomano.fr/catalogue/p/michaud-p223-michaud-p223-embout-ebcp-6-35-16-bleu-l500-18922206?model_id=18920208;cuadros;2020-12-15
Double interrupteur complet Celiane Blanc;20.46;false;0.0001272399;3.65;legrand;https://www.manomano.fr/catalogue/p/double-interrupteur-complet-celiane-blanc-321372;cuadros;2020-12-15
MANCHON PREISOLE MJPT 50 MICHAUD K110;4.89;false;0.0001270578;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpt-50-michaud-k110-7673523;cuadros;2020-12-15
CONDAMNATION GAINE COL+SERRURE MICHAUD EE012;18.94;false;0.0001270496;9.99;michaud;https://www.manomano.fr/catalogue/p/condamnation-gaine-col-serrure-michaud-ee012-18960177?model_id=18958179;cuadros;2020-12-15
TABLEAU ÉLECTRIQUE LEGRAND 2 RANGÉE ÉQUIPÉ ET PRÉ CABLÉ + PLATINE 15/45 ( LEG2R+P) PORTES OFFERTE;289.0;false;0.000126362;;legrand;https://www.manomano.fr/catalogue/p/tableau-electrique-legrand-2-rangee-equipe-et-pre-cable-platine-15-45-leg2r-p-portes-offerte-26113686?model_id=26094577;cuadros;2020-12-15
MANCHON PREISOLE MJPB 10 MICHAUD K035;2.23;false;0.0001260497;9.99;michaud;https://www.manomano.fr/catalogue/p/manchon-preisole-mjpb-10-michaud-k035-18959887?model_id=18957889;cuadros;2020-12-15
Tableau Électrique Encastrable IP30  12 -  12;24.39;false;0.0001252743;7.95;LEDKIA;https://www.manomano.fr/catalogue/p/tableau-electrique-encastrable-ip30-6-10186906?model_id=11872216;cuadros;2020-12-15
Prêt à poser coffret multimédia Optimum manuel Gigabit DRIVIA 18 Tv sur RJ (418263);1119.8;false;0.0001211551;;legrand;https://www.manomano.fr/catalogue/p/coffret-vdi-pap-optimum-manuel-drivia18-legrand-418263-3813891;cuadros;2020-12-15
Tableau electrique Pré Cablé Eaton surface supérieur a 100 m2 (T6 et plus);419.9;false;0.0001131797;;MOELLER;https://www.manomano.fr/catalogue/p/tableau-electrique-pre-cable-eaton-surface-superieur-a-100-m2-t6-et-plus-1183087;cuadros;2020-12-15
GPC 60.60 GRISE MICHAUD N275;26.11;false;0.0001120549;9.99;michaud;https://www.manomano.fr/catalogue/p/gpc-6060-grise-michaud-n275-18959986?model_id=18957988;cuadros;2020-12-15
